Format, Traqmate Trackvision, V2
Track, Portland
Vehicle, CORRADO
Driver, DJ
Starting Date, 18/08/2019
Starting Time, 16:45:16.000
Sample Rate (samps/sec), 40
Duration (secs),   2449.500
Analogs, Point Name, Units, Low Value, High Value, AlarmValue
A0 Disabled
A1 Disabled
A2 Disabled
A3 Disabled
Digitals, Point Name, On Name, OffName
D4
D5
GPS Reading, GPS Time, GPS Weeks, Elapsed Time, Lat (Degrees), Lon (Degrees), Lat (feet), Lon (feet), Altitude (feet), Temperature (degrees F), EastVel, NorthVel, VertVel, Velocity (MPH), Heading(Deg), XGs, YGs, RPMs, D4, D5, A0, A1, A2, A3, Gear, Brake (calc), Accel (calc), Lap
0,79278500,2067,962.650000,45.595175,-122.688868,-414.562637,1346.682223,13,-7.000000,34.000000,-13.000000,0.000000,80.759480,337.023922,0.155477,-0.973180,4600,0,0,0.000000,0.000000,0.000000,0.000000,4,0,0,
0,79278500,2067,962.675000,45.595172,-122.688857,-415.744507,1349.397319,13,-7.000000,34.000000,-13.000000,0.000000,80.674224,337.023922,0.185512,-0.938697,4616,0,0,0.000000,0.000000,0.000000,0.000000,4,0,0,
0,79278500,2067,962.700000,45.595168,-122.688847,-416.945485,1352.100597,13,-7.000000,34.000000,-13.000000,0.000000,80.572498,337.023922,0.169611,-0.940613,4625,0,0,0.000000,0.000000,0.000000,0.000000,4,0,0,
0,79278500,2067,962.725000,45.595165,-122.688836,-418.161923,1354.792860,13,-7.000000,34.000000,-13.000000,0.000000,80.479491,337.023922,0.169611,-0.940613,4620,0,0,0.000000,0.000000,0.000000,0.000000,4,0,0,
1,79278750,2067,962.750000,45.595161,-122.688824,-419.484675,1357.853746,13,-8.000000,33.000000,-15.000000,0.000000,81.917596,333.959181,0.143110,-0.952107,4608,0,0,0.000000,0.000000,0.000000,0.000000,5,0,0,
0,79278750,2067,962.775000,45.595158,-122.688813,-420.734087,1360.585197,13,-8.000000,33.000000,-15.000000,0.000000,81.839121,333.959181,0.125442,-1.000000,4604,0,0,0.000000,0.000000,0.000000,0.000000,5,0,0,
0,79278750,2067,962.800000,45.595155,-122.688803,-421.996108,1363.307673,13,-8.000000,33.000000,-15.000000,0.000000,81.770335,333.959181,0.132509,-0.950192,4600,0,0,0.000000,0.000000,0.000000,0.000000,5,0,0,
0,79278750,2067,962.825000,45.595151,-122.688792,-423.278827,1366.017669,13,-8.000000,33.000000,-15.000000,0.000000,81.697674,333.959181,0.128975,-0.978927,4600,0,0,0.000000,0.000000,0.000000,0.000000,5,0,0,
0,79278750,2067,962.850000,45.595147,-122.688782,-424.575488,1368.718067,13,-8.000000,33.000000,-15.000000,0.000000,81.626950,333.959181,0.155477,-0.965517,4591,0,0,0.000000,0.000000,0.000000,0.000000,5,0,0,
0,79278750,2067,962.875000,45.595144,-122.688771,-425.889634,1371.407112,13,-8.000000,33.000000,-15.000000,0.000000,81.541694,333.959181,0.102473,-0.946360,4583,0,0,0.000000,0.000000,0.000000,0.000000,5,0,0,
0,79278750,2067,962.900000,45.595140,-122.688761,-427.221111,1374.084128,13,-8.000000,33.000000,-15.000000,0.000000,81.485502,333.959181,0.132509,-0.919540,4575,0,0,0.000000,0.000000,0.000000,0.000000,5,0,0,
0,79278750,2067,962.925000,45.595137,-122.688750,-428.570546,1376.749828,13,-8.000000,33.000000,-15.000000,0.000000,81.412840,333.959181,0.091873,-0.894636,4571,0,0,0.000000,0.000000,0.000000,0.000000,5,0,0,
0,79278750,2067,962.950000,45.595133,-122.688740,-429.936954,1379.403872,13,-8.000000,33.000000,-15.000000,0.000000,81.362462,333.959181,0.127208,-0.948276,4571,0,0,0.000000,0.000000,0.000000,0.000000,5,0,0,
0,79278750,2067,962.975000,45.595129,-122.688729,-431.314611,1382.050011,13,-8.000000,33.000000,-15.000000,0.000000,81.292707,333.959181,0.127208,-0.948276,4571,0,0,0.000000,0.000000,0.000000,0.000000,5,0,0,
1,79279000,2067,963.000000,45.595126,-122.688720,-432.525650,1384.543430,13,-8.000000,31.000000,-16.000000,0.000000,81.222952,329.614981,0.132509,-1.084291,4567,0,0,0.000000,0.000000,0.000000,0.000000,5,0,0,
0,79279000,2067,963.025000,45.595122,-122.688709,-433.956171,1387.155536,13,-8.000000,31.000000,-16.000000,0.000000,81.150290,329.614981,0.083039,-0.988506,4555,0,0,0.000000,0.000000,0.000000,0.000000,5,0,0,
0,79279000,2067,963.050000,45.595118,-122.688699,-435.411135,1389.751053,13,-8.000000,31.000000,-16.000000,0.000000,81.104756,329.614981,0.169611,-1.130268,4555,0,0,0.000000,0.000000,0.000000,0.000000,5,0,0,
0,79279000,2067,963.075000,45.595114,-122.688689,-436.872619,1392.340986,13,-8.000000,31.000000,-16.000000,0.000000,81.011749,329.614981,0.106007,-1.057471,4551,0,0,0.000000,0.000000,0.000000,0.000000,5,0,0,
0,79279000,2067,963.100000,45.595110,-122.688679,-438.357137,1394.913850,13,-8.000000,31.000000,-16.000000,0.000000,80.953620,329.614981,0.176678,-1.088123,4543,0,0,0.000000,0.000000,0.000000,0.000000,5,0,0,
0,79279000,2067,963.125000,45.595106,-122.688669,-439.856775,1397.475460,13,-8.000000,31.000000,-16.000000,0.000000,80.856738,329.614981,0.063604,-1.001916,4530,0,0,0.000000,0.000000,0.000000,0.000000,5,0,0,
0,79279000,2067,963.150000,45.595101,-122.688659,-441.379299,1400.019396,13,-8.000000,31.000000,-16.000000,0.000000,80.821860,329.614981,0.185512,-0.739464,4522,0,0,0.000000,0.000000,0.000000,0.000000,5,0,0,
0,79279000,2067,963.175000,45.595097,-122.688649,-442.936379,1402.540830,13,-8.000000,31.000000,-16.000000,0.000000,80.720134,329.614981,0.091873,-0.973180,4511,0,0,0.000000,0.000000,0.000000,0.000000,5,0,0,
0,79279000,2067,963.200000,45.595093,-122.688639,-444.488075,1405.061199,13,-8.000000,31.000000,-16.000000,0.000000,80.669755,329.614981,0.238516,-0.731801,4507,0,0,0.000000,0.000000,0.000000,0.000000,5,1,0,
0,79279000,2067,963.225000,45.595089,-122.688630,-446.071809,1407.559375,13,-8.000000,31.000000,-16.000000,0.000000,80.538965,329.614981,0.238516,-0.731801,4499,0,0,0.000000,0.000000,0.000000,0.000000,5,1,0,
1,79279250,2067,963.250000,45.595085,-122.688620,-447.433994,1409.969317,13,-7.000000,30.000000,-18.000000,0.000000,80.384458,325.651630,0.150177,-0.858238,4507,0,0,0.000000,0.000000,0.000000,0.000000,5,0,0,
0,79279250,2067,963.275000,45.595080,-122.688611,-449.039562,1412.441052,13,-7.000000,30.000000,-18.000000,0.000000,80.302109,325.651630,0.174912,-1.201149,4507,0,0,0.000000,0.000000,0.000000,0.000000,5,0,0,
0,79279250,2067,963.300000,45.595076,-122.688601,-450.634742,1414.915906,13,-7.000000,30.000000,-18.000000,0.000000,80.206195,325.651630,0.134276,-1.078544,4507,0,0,0.000000,0.000000,0.000000,0.000000,5,0,0,
0,79279250,2067,963.325000,45.595072,-122.688591,-452.256377,1417.369295,13,-7.000000,30.000000,-18.000000,0.000000,80.132565,325.651630,0.121908,-0.737548,4499,0,0,0.000000,0.000000,0.000000,0.000000,5,0,0,
0,79279250,2067,963.350000,45.595067,-122.688582,-453.917185,1419.793070,13,-7.000000,30.000000,-18.000000,0.000000,80.065717,325.651630,0.155477,-1.417625,4475,0,0,0.000000,0.000000,0.000000,0.000000,5,0,0,
0,79279250,2067,963.375000,45.595063,-122.688572,-455.543513,1422.237160,13,-7.000000,30.000000,-18.000000,0.000000,79.980460,325.651630,0.247350,-1.091954,4471,0,0,0.000000,0.000000,0.000000,0.000000,5,1,0,
0,79279250,2067,963.400000,45.595058,-122.688563,-457.213237,1424.648015,13,-7.000000,30.000000,-18.000000,0.000000,79.844826,325.651630,0.190813,-1.319923,4479,0,0,0.000000,0.000000,0.000000,0.000000,5,0,0,
0,79279250,2067,963.425000,45.595054,-122.688553,-458.882950,1427.052822,13,-7.000000,30.000000,-18.000000,0.000000,79.740193,325.651630,0.130742,-0.764368,4475,0,0,0.000000,0.000000,0.000000,0.000000,5,0,0,
0,79279250,2067,963.450000,45.595049,-122.688544,-460.608339,1429.413259,13,-7.000000,30.000000,-18.000000,0.000000,79.668500,325.651630,0.215548,-1.099617,4475,0,0,0.000000,0.000000,0.000000,0.000000,5,1,0,
0,79279250,2067,963.475000,45.595044,-122.688535,-462.322744,1431.778434,13,-7.000000,30.000000,-18.000000,0.000000,79.550304,325.651630,0.215548,-1.099617,4463,0,0,0.000000,0.000000,0.000000,0.000000,5,1,0,
1,79279500,2067,963.500000,45.595040,-122.688526,-463.872968,1434.024305,13,-13.000000,28.000000,-20.000000,0.000000,79.432108,321.340419,0.109541,-0.971264,4452,0,0,0.000000,0.000000,0.000000,0.000000,5,0,0,
0,79279500,2067,963.525000,45.595035,-122.688517,-465.630743,1436.346570,13,-13.000000,28.000000,-20.000000,0.000000,79.372041,321.340419,0.102473,-1.005747,4448,0,0,0.000000,0.000000,0.000000,0.000000,5,0,0,
0,79279500,2067,963.550000,45.595030,-122.688508,-467.400460,1438.656973,13,-13.000000,28.000000,-20.000000,0.000000,79.315850,321.340419,0.107774,-1.053640,4456,0,0,0.000000,0.000000,0.000000,0.000000,5,0,0,
0,79279500,2067,963.575000,45.595025,-122.688499,-469.181835,1440.955793,13,-13.000000,28.000000,-20.000000,0.000000,79.256752,321.340419,0.159011,-0.986590,4463,0,0,0.000000,0.000000,0.000000,0.000000,5,0,0,
0,79279500,2067,963.600000,45.595020,-122.688490,-470.982754,1443.236574,13,-13.000000,28.000000,-20.000000,0.000000,79.169558,321.340419,0.070671,-1.055556,4479,0,0,0.000000,0.000000,0.000000,0.000000,4,0,0,
0,79279500,2067,963.625000,45.595015,-122.688481,-472.792800,1445.506030,13,-13.000000,28.000000,-20.000000,0.000000,79.130805,321.340419,0.068905,-0.929119,4503,0,0,0.000000,0.000000,0.000000,0.000000,4,0,0,
0,79279500,2067,963.650000,45.595010,-122.688472,-474.626356,1447.754703,13,-13.000000,28.000000,-20.000000,0.000000,79.093021,321.340419,0.040636,-0.975096,4543,0,0,0.000000,0.000000,0.000000,0.000000,4,0,0,
0,79279500,2067,963.675000,45.595005,-122.688464,-476.470589,1449.992832,13,-13.000000,28.000000,-20.000000,0.000000,79.070738,321.340419,0.035336,-0.940613,4579,0,0,0.000000,0.000000,0.000000,0.000000,4,0,0,
0,79279500,2067,963.700000,45.595000,-122.688455,-478.331498,1452.216050,13,-13.000000,28.000000,-20.000000,0.000000,79.051362,321.340419,-0.181004,-1.057471,4534,0,0,0.000000,0.000000,0.000000,0.000000,4,0,1,
0,79279500,2067,963.725000,45.594995,-122.688446,-480.199217,1454.432619,13,-13.000000,28.000000,-20.000000,0.000000,79.150615,321.340419,-0.181004,-1.057471,4479,0,0,0.000000,0.000000,0.000000,0.000000,4,0,1,
1,79279750,2067,963.750000,45.594990,-122.688438,-481.934412,1456.601293,13,-11.000000,26.000000,-22.000000,0.000000,78.852436,317.178813,-0.021505,-1.147510,4507,0,0,0.000000,0.000000,0.000000,0.000000,4,0,1,
0,79279750,2067,963.775000,45.594985,-122.688429,-483.830949,1458.783601,13,-11.000000,26.000000,-22.000000,0.000000,78.864229,317.178813,-0.071685,-1.212644,4547,0,0,0.000000,0.000000,0.000000,0.000000,4,0,1,
0,79279750,2067,963.800000,45.594980,-122.688421,-485.741206,1460.954483,13,-11.000000,26.000000,-22.000000,0.000000,78.903537,317.178813,-0.225806,-1.105364,4559,0,0,0.000000,0.000000,0.000000,0.000000,4,0,1,
0,79279750,2067,963.825000,45.594975,-122.688412,-487.677118,1463.104460,13,-11.000000,26.000000,-22.000000,0.000000,79.027359,317.178813,-0.123656,-1.170498,4547,0,0,0.000000,0.000000,0.000000,0.000000,4,0,1,
0,79279750,2067,963.850000,45.594969,-122.688404,-489.628787,1465.246290,13,-11.000000,26.000000,-22.000000,0.000000,79.095166,317.178813,-0.039427,-1.113027,4555,0,0,0.000000,0.000000,0.000000,0.000000,4,0,1,
0,79279750,2067,963.875000,45.594964,-122.688396,-491.602923,1467.370824,13,-11.000000,26.000000,-22.000000,0.000000,79.116785,317.178813,-0.116487,-1.145594,4563,0,0,0.000000,0.000000,0.000000,0.000000,4,0,1,
0,79279750,2067,963.900000,45.594959,-122.688387,-493.592051,1469.482419,13,-11.000000,26.000000,-22.000000,0.000000,79.180662,317.178813,-0.150538,-0.965517,4563,0,0,0.000000,0.000000,0.000000,0.000000,4,0,1,
0,79279750,2067,963.925000,45.594953,-122.688379,-495.609994,1471.569755,13,-11.000000,26.000000,-22.000000,0.000000,79.263209,317.178813,-0.118280,-1.007663,4575,0,0,0.000000,0.000000,0.000000,0.000000,4,0,1,
0,79279750,2067,963.950000,45.594947,-122.688371,-497.641602,1473.648028,13,-11.000000,26.000000,-22.000000,0.000000,79.328068,317.178813,-0.082437,-0.844828,4591,0,0,0.000000,0.000000,0.000000,0.000000,4,0,1,
0,79279750,2067,963.975000,45.594942,-122.688363,-499.698651,1475.704490,13,-11.000000,26.000000,-22.000000,0.000000,79.373273,317.178813,-0.082437,-0.844828,4571,0,0,0.000000,0.000000,0.000000,0.000000,4,0,1,
1,79280000,2067,964.000000,45.594937,-122.688355,-501.526486,1477.743122,13,-9.000000,25.000000,-24.000000,0.000000,79.418477,313.075473,-0.055556,-0.840996,4571,0,0,0.000000,0.000000,0.000000,0.000000,4,0,1,
0,79280000,2067,964.025000,45.594931,-122.688347,-503.606812,1479.780774,13,-9.000000,25.000000,-24.000000,0.000000,79.448941,313.075473,-0.186380,-1.047893,4567,0,0,0.000000,0.000000,0.000000,0.000000,4,0,1,
0,79280000,2067,964.050000,45.594925,-122.688339,-505.688146,1481.818991,13,-9.000000,25.000000,-24.000000,0.000000,79.551143,313.075473,-0.127240,-0.888889,4559,0,0,0.000000,0.000000,0.000000,0.000000,4,0,1,
0,79280000,2067,964.075000,45.594920,-122.688331,-507.795800,1483.835406,13,-9.000000,25.000000,-24.000000,0.000000,79.620916,313.075473,-0.129032,-1.051724,4559,0,0,0.000000,0.000000,0.000000,0.000000,4,0,1,
0,79280000,2067,964.100000,45.594914,-122.688323,-509.908654,1485.850078,13,-9.000000,25.000000,-24.000000,0.000000,79.691671,313.075473,-0.066308,-0.969349,4567,0,0,0.000000,0.000000,0.000000,0.000000,4,0,1,
0,79280000,2067,964.125000,45.594908,-122.688315,-512.042519,1487.846283,13,-9.000000,25.000000,-24.000000,0.000000,79.728031,313.075473,-0.154122,-1.044061,4575,0,0,0.000000,0.000000,0.000000,0.000000,4,0,1,
0,79280000,2067,964.150000,45.594902,-122.688308,-514.186575,1489.833499,13,-9.000000,25.000000,-24.000000,0.000000,79.812544,313.075473,-0.116487,-0.967433,4583,0,0,0.000000,0.000000,0.000000,0.000000,4,0,1,
0,79280000,2067,964.175000,45.594896,-122.688300,-516.351345,1491.802739,13,-9.000000,25.000000,-24.000000,0.000000,79.876420,313.075473,-0.172043,-1.044061,4591,0,0,0.000000,0.000000,0.000000,0.000000,4,0,1,
0,79280000,2067,964.200000,45.594890,-122.688292,-518.526819,1493.763646,13,-9.000000,25.000000,-24.000000,0.000000,79.970761,313.075473,-0.060932,-0.909962,4608,0,0,0.000000,0.000000,0.000000,0.000000,4,0,1,
0,79280000,2067,964.225000,45.594884,-122.688285,-520.726093,1495.703059,13,-9.000000,25.000000,-24.000000,0.000000,80.004173,313.075473,-0.060932,-0.909962,4616,0,0,0.000000,0.000000,0.000000,0.000000,4,0,1,
1,79280250,2067,964.250000,45.594879,-122.688277,-522.741029,1497.578312,13,-8.000000,23.000000,-26.000000,0.000000,79.207983,309.394434,-0.118280,-1.013410,4596,0,0,0.000000,0.000000,0.000000,0.000000,4,0,1,
0,79280250,2067,964.275000,45.594873,-122.688270,-524.932844,1499.483785,13,-8.000000,23.000000,-26.000000,0.000000,79.272842,309.394434,-0.125448,-1.078544,4575,0,0,0.000000,0.000000,0.000000,0.000000,4,0,1,
0,79280250,2067,964.300000,45.594867,-122.688263,-527.136410,1501.379305,13,-8.000000,23.000000,-26.000000,0.000000,79.341632,309.394434,-0.025090,-1.005747,4596,0,0,0.000000,0.000000,0.000000,0.000000,4,0,1,
0,79280250,2067,964.325000,45.594861,-122.688255,-529.359810,1503.255435,13,-8.000000,23.000000,-26.000000,0.000000,79.355389,309.394434,-0.145161,-1.011494,4567,0,0,0.000000,0.000000,0.000000,0.000000,4,0,1,
0,79280250,2067,964.350000,45.594854,-122.688248,-531.596298,1505.116732,13,-8.000000,23.000000,-26.000000,0.000000,79.434989,309.394434,-0.003584,-1.021073,4563,0,0,0.000000,0.000000,0.000000,0.000000,4,0,0,
0,79280250,2067,964.375000,45.594848,-122.688241,-533.847560,1506.964735,13,-8.000000,23.000000,-26.000000,0.000000,79.436954,309.394434,-0.037634,-1.065134,4563,0,0,0.000000,0.000000,0.000000,0.000000,4,0,1,
0,79280250,2067,964.400000,45.594842,-122.688233,-536.109619,1508.799621,13,-8.000000,23.000000,-26.000000,0.000000,79.457591,309.394434,-0.001792,-1.009579,4551,0,0,0.000000,0.000000,0.000000,0.000000,4,0,0,
0,79280250,2067,964.425000,45.594836,-122.688226,-538.388499,1510.614788,13,-8.000000,23.000000,-26.000000,0.000000,79.458574,309.394434,-0.000000,-0.894636,4534,0,0,0.000000,0.000000,0.000000,0.000000,4,0,0,
0,79280250,2067,964.450000,45.594830,-122.688219,-540.685698,1512.406776,13,-8.000000,23.000000,-26.000000,0.000000,79.458574,309.394434,0.068905,-0.915709,4514,0,0,0.000000,0.000000,0.000000,0.000000,4,0,0,
0,79280250,2067,964.475000,45.594823,-122.688212,-542.992882,1514.185890,13,-8.000000,23.000000,-26.000000,0.000000,79.420790,309.394434,0.068905,-0.915709,4511,0,0,0.000000,0.000000,0.000000,0.000000,4,0,0,
1,79280500,2067,964.500000,45.594817,-122.688205,-545.302527,1516.106865,13,-12.000000,22.000000,-28.000000,0.000000,79.383006,305.596117,0.047703,-0.871648,4487,0,0,0.000000,0.000000,0.000000,0.000000,4,0,0,
0,79280500,2067,964.525000,45.594811,-122.688198,-547.627852,1517.857600,13,-12.000000,22.000000,-28.000000,0.000000,79.356848,305.596117,0.125442,-0.904215,4463,0,0,0.000000,0.000000,0.000000,0.000000,5,0,0,
0,79280500,2067,964.550000,45.594804,-122.688191,-549.961329,1519.595849,13,-12.000000,22.000000,-28.000000,0.000000,79.288062,305.596117,0.084806,-0.886973,4444,0,0,0.000000,0.000000,0.000000,0.000000,5,0,0,
0,79280500,2067,964.575000,45.594798,-122.688184,-552.304373,1521.316923,13,-12.000000,22.000000,-28.000000,0.000000,79.241558,305.596117,0.210247,-0.795019,4471,0,0,0.000000,0.000000,0.000000,0.000000,4,1,0,
0,79280500,2067,964.600000,45.594791,-122.688178,-554.660860,1523.016634,13,-12.000000,22.000000,-28.000000,0.000000,79.126269,305.596117,0.146643,-0.888889,4514,0,0,0.000000,0.000000,0.000000,0.000000,4,0,0,
0,79280500,2067,964.625000,45.594785,-122.688171,-557.018774,1524.707117,13,-12.000000,22.000000,-28.000000,0.000000,79.045857,305.596117,0.097173,-0.737548,4526,0,0,0.000000,0.000000,0.000000,0.000000,4,0,0,
0,79280500,2067,964.650000,45.594778,-122.688165,-559.391620,1526.371451,13,-12.000000,22.000000,-28.000000,0.000000,78.992572,305.596117,0.083039,-0.932950,4511,0,0,0.000000,0.000000,0.000000,0.000000,4,0,0,
0,79280500,2067,964.675000,45.594772,-122.688158,-561.762328,1528.035427,13,-12.000000,22.000000,-28.000000,0.000000,78.947037,305.596117,0.173145,-0.812261,4487,0,0,0.000000,0.000000,0.000000,0.000000,4,0,0,
0,79280500,2067,964.700000,45.594765,-122.688152,-564.147877,1529.675111,13,-12.000000,22.000000,-28.000000,0.000000,78.852093,305.596117,0.100707,-0.863985,4483,0,0,0.000000,0.000000,0.000000,0.000000,4,0,0,
0,79280500,2067,964.725000,45.594759,-122.688145,-566.537375,1531.302859,13,-12.000000,22.000000,-28.000000,0.000000,78.796870,305.596117,0.100707,-0.863985,4479,0,0,0.000000,0.000000,0.000000,0.000000,4,0,0,
1,79280750,2067,964.750000,45.594751,-122.688138,-569.241592,1533.243099,9,-12.000000,20.000000,-29.000000,0.000000,80.291640,302.011708,0.127208,-0.840996,4479,0,0,0.000000,0.000000,0.000000,0.000000,5,0,0,
0,79280750,2067,964.775000,45.594745,-122.688131,-571.701437,1534.860639,9,-12.000000,20.000000,-29.000000,0.000000,80.221885,302.011708,0.208481,-0.865900,4456,0,0,0.000000,0.000000,0.000000,0.000000,5,1,0,
0,79280750,2067,964.800000,45.594738,-122.688125,-574.167263,1536.464359,9,-12.000000,20.000000,-29.000000,0.000000,80.107564,302.011708,0.208481,-0.798851,4452,0,0,0.000000,0.000000,0.000000,0.000000,5,1,0,
0,79280750,2067,964.825000,45.594731,-122.688119,-576.641866,1538.046736,9,-12.000000,20.000000,-29.000000,0.000000,79.993243,302.011708,0.256184,-0.827586,4421,0,0,0.000000,0.000000,0.000000,0.000000,5,1,0,
0,79280750,2067,964.850000,45.594724,-122.688113,-579.120257,1539.615349,9,-12.000000,20.000000,-29.000000,0.000000,79.852764,302.011708,0.293286,-0.739464,4406,0,0,0.000000,0.000000,0.000000,0.000000,5,1,0,
0,79280750,2067,964.875000,45.594718,-122.688107,-581.606827,1541.161231,9,-12.000000,20.000000,-29.000000,0.000000,79.691940,302.011708,0.333922,-0.716475,4394,0,0,0.000000,0.000000,0.000000,0.000000,5,1,0,
0,79280750,2067,964.900000,45.594711,-122.688101,-584.097096,1542.689906,9,-12.000000,20.000000,-29.000000,0.000000,79.508833,302.011708,0.409894,-0.657088,4391,0,0,0.000000,0.000000,0.000000,0.000000,5,1,0,
0,79280750,2067,964.925000,45.594704,-122.688095,-586.591539,1544.198831,9,-12.000000,20.000000,-29.000000,0.000000,79.284067,302.011708,0.392226,-0.620690,4364,0,0,0.000000,0.000000,0.000000,0.000000,5,1,0,
0,79280750,2067,964.950000,45.594697,-122.688089,-589.087150,1545.689818,9,-12.000000,20.000000,-29.000000,0.000000,79.068988,302.011708,0.478799,-0.538314,4342,0,0,0.000000,0.000000,0.000000,0.000000,5,1,0,
0,79280750,2067,964.975000,45.594690,-122.688083,-591.585649,1547.160473,9,-12.000000,20.000000,-29.000000,0.000000,78.806438,302.011708,0.478799,-0.538314,4320,0,0,0.000000,0.000000,0.000000,0.000000,5,1,0,
1,79281000,2067,965.000000,45.594684,-122.688077,-593.945973,1548.687130,9,-8.000000,17.000000,-30.000000,0.000000,78.543888,299.110481,0.549470,-0.509579,4313,0,0,0.000000,0.000000,0.000000,0.000000,5,1,0,
0,79281000,2067,965.025000,45.594677,-122.688072,-596.441938,1550.123870,9,-8.000000,17.000000,-30.000000,0.000000,78.242585,299.110481,0.583039,-0.572797,4298,0,0,0.000000,0.000000,0.000000,0.000000,5,1,0,
0,79281000,2067,965.050000,45.594670,-122.688066,-598.930800,1551.550794,9,-8.000000,17.000000,-30.000000,0.000000,77.922874,299.110481,0.563604,-0.457854,4284,0,0,0.000000,0.000000,0.000000,0.000000,5,1,0,
0,79281000,2067,965.075000,45.594663,-122.688061,-601.419638,1552.954044,9,-8.000000,17.000000,-30.000000,0.000000,77.613820,299.110481,0.618375,-0.542146,4273,0,0,0.000000,0.000000,0.000000,0.000000,5,1,0,
0,79281000,2067,965.100000,45.594656,-122.688055,-603.899705,1554.349773,9,-8.000000,17.000000,-30.000000,0.000000,77.274733,299.110481,0.584806,-0.411877,4263,0,0,0.000000,0.000000,0.000000,0.000000,5,1,0,
0,79281000,2067,965.125000,45.594650,-122.688050,-606.379237,1555.720944,9,-8.000000,17.000000,-30.000000,0.000000,76.954054,299.110481,0.581272,-0.442529,4248,0,0,0.000000,0.000000,0.000000,0.000000,5,1,0,
0,79281000,2067,965.150000,45.594643,-122.688045,-608.851206,1557.081483,9,-8.000000,17.000000,-30.000000,0.000000,76.635312,299.110481,0.666078,-0.434866,4224,0,0,0.000000,0.000000,0.000000,0.000000,5,1,0,
0,79281000,2067,965.175000,45.594636,-122.688039,-611.317421,1558.428205,9,-8.000000,17.000000,-30.000000,0.000000,76.270067,299.110481,0.708481,-0.503831,4189,0,0,0.000000,0.000000,0.000000,0.000000,5,1,0,
0,79281000,2067,965.200000,45.594629,-122.688034,-613.773312,1559.765885,9,-8.000000,17.000000,-30.000000,0.000000,75.881570,299.110481,0.722615,-0.400383,4152,0,0,0.000000,0.000000,0.000000,0.000000,5,1,0,
0,79281000,2067,965.225000,45.594623,-122.688029,-616.225344,1561.080748,9,-8.000000,17.000000,-30.000000,0.000000,75.485322,299.110481,0.722615,-0.400383,4112,0,0,0.000000,0.000000,0.000000,0.000000,5,1,0,
1,79281250,2067,965.250000,45.594616,-122.688023,-618.680967,1562.460378,9,-10.000000,16.000000,-29.000000,0.000000,77.212278,297.028796,0.491166,-0.396552,4050,0,0,0.000000,0.000000,0.000000,0.000000,5,1,0,
0,79281250,2067,965.275000,45.594609,-122.688018,-621.188211,1563.775272,9,-10.000000,16.000000,-29.000000,0.000000,76.942946,297.028796,0.372792,-0.365900,3987,0,0,0.000000,0.000000,0.000000,0.000000,5,1,0,
0,79281250,2067,965.300000,45.594602,-122.688013,-623.691475,1565.076450,9,-10.000000,16.000000,-29.000000,0.000000,76.738525,297.028796,0.392226,-0.419540,3920,0,0,0.000000,0.000000,0.000000,0.000000,5,1,0,
0,79281250,2067,965.325000,45.594595,-122.688008,-626.189446,1566.371557,9,-10.000000,16.000000,-29.000000,0.000000,76.523447,297.028796,0.372792,-0.406130,3858,0,0,0.000000,0.000000,0.000000,0.000000,5,1,0,
0,79281250,2067,965.350000,45.594589,-122.688003,-628.684726,1567.654686,9,-10.000000,16.000000,-29.000000,0.000000,76.319026,297.028796,0.480565,-0.302682,3792,0,0,0.000000,0.000000,0.000000,0.000000,5,1,0,
0,79281250,2067,965.375000,45.594582,-122.687998,-631.180787,1568.919802,9,-10.000000,16.000000,-29.000000,0.000000,76.055507,297.028796,0.491166,-0.350575,3742,0,0,0.000000,0.000000,0.000000,0.000000,5,1,0,
0,79281250,2067,965.400000,45.594575,-122.687993,-633.669192,1570.178650,9,-10.000000,16.000000,-29.000000,0.000000,75.786175,297.028796,0.540636,-0.295019,3675,0,0,0.000000,0.000000,0.000000,0.000000,5,1,0,
0,79281250,2067,965.425000,45.594568,-122.687988,-636.153906,1571.422864,9,-10.000000,16.000000,-29.000000,0.000000,75.489716,297.028796,0.623675,-0.455939,3631,0,0,0.000000,0.000000,0.000000,0.000000,5,1,0,
0,79281250,2067,965.450000,45.594561,-122.687984,-638.625700,1572.668579,9,-10.000000,16.000000,-29.000000,0.000000,75.147722,297.028796,0.855124,-0.333333,3662,0,0,0.000000,0.000000,0.000000,0.000000,5,1,0,
0,79281250,2067,965.475000,45.594555,-122.687979,-641.094710,1573.891816,9,-10.000000,16.000000,-29.000000,0.000000,74.678813,297.028796,0.855124,-0.333333,3781,0,0,0.000000,0.000000,0.000000,0.000000,5,1,0,
1,79281500,2067,965.500000,45.594549,-122.687975,-643.201672,1574.969828,9,-10.000000,14.000000,-29.000000,0.000000,74.209904,295.219658,0.699647,-0.469349,3996,0,0,0.000000,0.000000,0.000000,0.000000,5,1,0,
0,79281500,2067,965.525000,45.594542,-122.687970,-645.647015,1576.163267,9,-10.000000,14.000000,-29.000000,0.000000,73.826251,295.219658,0.890459,-0.264368,4231,0,0,0.000000,0.000000,0.000000,0.000000,4,1,0,
0,79281500,2067,965.550000,45.594535,-122.687965,-648.090869,1577.327407,9,-10.000000,14.000000,-29.000000,0.000000,73.337966,295.219658,0.924028,-0.385057,4511,0,0,0.000000,0.000000,0.000000,0.000000,4,1,0,
